4
1
89
3790.0	3677.0	3300.0	3160.0
3782.0	3692.0	3270.0	3177.0
3779.0	3738.0	3387.0	3212.0
3728.0	3793.0	3348.0	3225.0
3838.0	3623.0	3361.0	3230.0
3721.0	3792.0	3256.0	3252.0
3829.0	3665.0	3418.0	3263.0
3825.0	3631.0	3443.0	3293.0
3748.0	3768.0	3245.0	3298.0
3747.0	3697.0	3410.0	3308.0
3646.0	3782.0	3331.0	3308.0
3638.0	3831.0	3297.0	3320.0
3952.0	3476.0	3446.0	3321.0
3695.0	3779.0	3233.0	3329.0
3652.0	3803.0	3205.0	3346.0
3685.0	3678.0	3366.0	3348.0
3666.0	3687.0	3493.0	3354.0
3739.0	3755.0	3208.0	3357.0
3880.0	3613.0	3319.0	3359.0
3590.0	3855.0	3262.0	3366.0
3636.0	3816.0	3213.0	3373.0
3548.0	3731.0	3417.0	3378.0
3714.0	3719.0	3291.0	3381.0
3602.0	3776.0	3324.0	3398.0
3830.0	3528.0	3631.0	3399.0
3845.0	3484.0	3746.0	3406.0
3568.0	3813.0	3253.0	3407.0
3630.0	3745.0	3347.0	3423.0
4053.0	3264.0	3522.0	3429.0
3674.0	3736.0	3179.0	3437.0
3941.0	3351.0	3656.0	3445.0
3615.0	3772.0	3167.0	3448.0
3537.0	3823.0	3387.0	3464.0
3894.0	3604.0	3556.0	3470.0
3832.0	3496.0	3643.0	3474.0
3983.0	3343.0	3650.0	3482.0
4066.0	3215.0	3549.0	3484.0
4039.0	3202.0	3489.0	3488.0
3925.0	3371.0	3789.0	3492.0
3701.0	3549.0	3618.0	3498.0
3682.0	3575.0	3436.0	3503.0
3597.0	3570.0	3554.0	3507.0
3692.0	3538.0	3604.0	3514.0
3827.0	3534.0	3810.0	3518.0
3963.0	3378.0	3516.0	3521.0
3492.0	3782.0	3375.0	3522.0
3923.0	3330.0	3683.0	3524.0
3885.0	3421.0	3854.0	3527.0
3813.0	3409.0	3907.0	3529.0
4037.0	3201.0	3553.0	3534.0
3900.0	3319.0	3737.0	3542.0
3790.0	3463.0	3843.0	3543.0
4000.0	3226.0	3544.0	3545.0
3608.0	3710.0	3379.0	3547.0
3582.0	3697.0	3400.0	3549.0
3787.0	3457.0	3879.0	3552.0
3581.0	3684.0	3470.0	3559.0
3736.0	3497.0	3803.0	3562.0
3785.0	3438.0	3823.0	3566.0
3445.0	3751.0	3444.0	3569.0
3619.0	3598.0	3499.0	3579.0
3639.0	3582.0	3423.0	3585.0
3799.0	3401.0	3879.0	3602.0
3517.0	3675.0	3374.0	3608.0
3979.0	3275.0	3677.0	3612.0
3913.0	3254.0	3723.0	3624.0
3781.0	3439.0	3702.0	3630.0
3937.0	3415.0	3632.0	3637.0
3623.0	3546.0	3485.0	3645.0
3867.0	3484.0	3694.0	3645.0
3799.0	3347.0	3773.0	3646.0
3917.0	3284.0	3718.0	3654.0
3509.0	3720.0	3555.0	3662.0
3526.0	3649.0	3592.0	3666.0
3856.0	3272.0	3619.0	3678.0
3807.0	3318.0	3638.0	3684.0
3517.0	3659.0	3524.0	3687.0
3849.0	3291.0	3565.0	3691.0
3848.0	3436.0	3635.0	3708.0
3771.0	3380.0	3799.0	3708.0
3647.0	3519.0	3498.0	3718.0
3829.0	3357.0	3584.0	3724.0
3601.0	3604.0	3480.0	3738.0
3719.0	3362.0	3734.0	3750.0
3618.0	3425.0	3714.0	3779.0
3578.0	3546.0	3588.0	3803.0
3537.0	3611.0	3571.0	3806.0
3708.0	3473.0	3671.0	3840.0
3757.0	3390.0	3659.0	3860.0
