0.9999985423105271	0.9999990551015887	0.9999964613028582	0.9999985952461343	0.5000005161835557	0.5000302406441788	0.500002483026893	0.5000025064682057	0.49998523562887837	
0.9999727921825757	0.9999838680518366	0.9999803328581897	0.83320848474304	0.5000000779991256	0.5000301756259905	0.500003127999605	0.5000035826440377	0.49998551974692784	
0.9999929828922318	0.9999995907447283	0.9999930217248364	0.6666532315827053	0.5000000781962818	0.5000301395659957	0.500002561076713	0.4999993019747899	0.4999858199883557	
0.9999931698891431	0.9999923865089455	0.9999897425530354	0.5000139781032209	0.4999998072295343	0.5000301361295179	0.5000004623672994	0.4999993418442517	0.4999854725200161	
0.9999923136135482	0.9999951899947093	0.9999859603185889	0.3333543437820238	0.500001104837715	0.5000312160883563	0.5000014004395766	0.500000977745337	0.49998543927556244	
0.9999818222871893	0.9999190033286633	0.9999393053473229	0.1669788504114042	0.4999982953906986	0.5000310626042349	0.5000004681899398	0.5000002225996111	0.49998527176927177	
0.9999825977826317	0.9999947540339151	0.9999926850738501	1.8723287435776058E-7	0.5000011435135047	0.5000312189646675	0.5000032435156844	0.5000010150155382	0.4999853042130818	
0.999999713841717	0.9999992194653773	0.8333298010166936	0.9999922405498313	0.5000002860826306	0.5000314922413581	0.500003303979759	0.5000016977325424	0.49998585614870483	
0.9999821133225048	0.99999866273665	0.833339218159791	0.7999780561726468	0.5000003257835856	0.5000301716839146	0.5000032685640972	0.49999911979786654	0.49998549387125285	
0.9999829981622281	0.9999964600958404	0.8332523362922928	0.6000278985223775	0.4999989558953453	0.5000313510116768	0.5000014123902693	0.5000002069860804	0.4999858034602903	
0.999990635380646	0.9999909681211491	0.8332489214367607	0.40005627778596065	0.49999982067718973	0.500030231201165	0.500000634453363	0.500000235445655	0.4999847069644906	
0.9999942961399721	0.9999941062600652	0.8332508132589285	0.19995372685234675	0.5000001751563424	0.5000302243571672	0.500000268086626	0.5000010972202402	0.4999854590167841	
0.9999812488350998	0.9999762603024587	0.8331794767506387	2.0299660590809474E-6	0.4999983037995919	0.500031056679792	0.49999970696408763	0.49999967686145463	0.49998525511296943	
0.9999822738346894	0.999976528003725	0.6665848774434082	0.9999999266413149	0.5000001052028318	0.5000302031432862	0.49999861900950754	0.5000026634039701	0.4999851851112392	
0.9999822031167287	0.999977088145046	0.6665848774434082	0.7500458981896637	0.5000000815418232	0.5000300837821641	0.5000014050743667	0.5000000579713579	0.4999851854099563	
0.9999892725891619	0.999994251104692	0.6665848774434082	0.5000354570790059	0.4999998359069153	0.5000302256447757	0.5000004091332808	0.4999994052125891	0.4999853103749784	
0.9999942954443053	0.9999940975333399	0.6666783600093988	0.2499122479459698	0.500000179404627	0.5000301799597352	0.4999993101838277	0.5000002394069603	0.49998528728601715	
0.9999924129116392	0.9999970326419254	0.6666292139706386	2.690564962720289E-6	0.5000003323889257	0.5000311632011142	0.5000004240721231	0.500001005108722	0.49998545339638595	
0.9999955352643434	0.9999976540059669	0.500049421577242	0.9999416846092927	0.5000000641122319	0.500030085781326	0.5000014051737826	0.500000100535474	0.4999852252934369	
0.9999960542349371	0.9999950338173794	0.5000039856325678	0.6666199351866687	0.4999998353677409	0.5000298478813063	0.5000002033339048	0.49999992674199717	0.4999853518287527	
0.9999892699505235	0.9999948225594747	0.500000289393961	0.3332038590907493	0.49999961464349246	0.500030194124976	0.5000002089078263	0.49999992659169157	0.499985787250546	
0.9999990461216378	0.9999948791445611	0.5000000161296069	8.327810268302657E-6	0.500000353804782	0.5000302918326543	0.5000002473043534	0.500000313318804	0.4999846272136422	
0.9999876872138244	0.9999885981488976	0.33344217404349596	0.9997693157536283	0.4999988317362712	0.5000298618501243	0.49999922734698204	0.4999991507898123	0.4999852151992828	
0.9999930733877808	0.9999886429226592	0.3334310950819659	0.5000217566567386	0.4999995928926829	0.5000298309300782	0.5000002585798786	0.49999986029960175	0.4999857995101359	
